Date,AAPL,IBM,MSFT,NFLX,ORCL
2015-04-01,124.25,159.17999267578125,40.720001220703125,59.01714324951172,42.939998626708984
2015-04-02,125.31999969482422,160.4499969482422,40.290000915527344,59.1542854309082,42.619998931884766
2015-04-06,127.3499984741211,162.0399932861328,41.54999923706055,60.33000183105469,42.959999084472656
2015-04-07,126.01000213623047,162.07000732421875,41.529998779296875,60.494285583496094,42.959999084472656
2015-04-08,125.5999984741211,161.85000610351562,41.41999816894531,63.04999923706055,43.11000061035156
2015-04-09,126.55999755859375,162.33999633789062,41.47999954223633,62.78571319580078,43.20000076293945
2015-04-10,127.0999984741211,162.86000061035156,41.720001220703125,64.93856811523438,43.5099983215332
2015-04-13,126.8499984741211,162.3800048828125,41.7599983215332,67.81143188476562,43.08000183105469
2015-04-14,126.30000305175781,162.3000030517578,41.650001525878906,68.38714599609375,42.72999954223633
2015-04-15,126.77999877929688,164.1300048828125,42.2599983215332,67.92285919189453,43.9900016784668
2015-04-16,126.16999816894531,163.1300048828125,42.15999984741211,80.29285430908203,43.459999084472656
2015-04-17,124.75,160.6699981689453,41.619998931884766,81.6500015258789,43.0
2015-04-20,127.5999984741211,166.16000366210938,42.90999984741211,81.05571746826172,43.31999969482422
2015-04-21,126.91000366210938,164.25999450683594,42.63999938964844,80.06285858154297,43.41999816894531
2015-04-22,128.6199951171875,165.36000061035156,42.9900016784668,79.66857147216797,43.54999923706055
2015-04-23,129.6699981689453,170.24000549316406,43.34000015258789,79.86571502685547,43.38999938964844
2015-04-24,130.27999877929688,169.77999877929688,47.869998931884766,79.77143096923828,43.08000183105469
2015-04-27,132.64999389648438,170.72999572753906,48.029998779296875,80.86856842041016,43.61000061035156
2015-04-28,130.55999755859375,173.9199981689453,49.15999984741211,80.43714141845703,44.5
2015-04-29,128.63999938964844,174.39999389648438,49.060001373291016,80.40714263916016,44.72999954223633
2015-04-30,125.1500015258789,171.2899932861328,48.63999938964844,79.5,43.619998931884766
2015-05-01,128.9499969482422,173.6699981689453,48.65999984741211,79.57571411132812,44.369998931884766
2015-05-04,128.6999969482422,173.97000122070312,48.2400016784668,79.27143096923828,44.59000015258789
2015-05-05,125.80000305175781,173.0800018310547,47.599998474121094,80.79285430908203,43.91999816894531
2015-05-06,125.01000213623047,170.0500030517578,46.279998779296875,80.07714080810547,43.2599983215332
2015-05-07,125.26000213623047,170.99000549316406,46.70000076293945,80.74857330322266,43.47999954223633
