"Craven County"	962	"NC"	"New Bern"	"37"	"049"	563	88858	89194	89507	89830	90091	90307	90553	90851	91202	91513	91805	92143	92515	91583	90364	89036	89349	89911	90577	91723	92271	93142	93028	93545	93776	94334	94910	95470	95910	96179	96466	96583	96872	97012	97281	97520	97832	98060	98234	98373	98607	98829	99011	99196	99413	99693	100033	100455	100910	101302	101584	101908	102174	102429	102653	103156	103836	104596	104908	105160	105299	105634	105900	106159	106483	106707	106975	107094	107274	107381	107513	107615	107689	108021	108419	108989	109270	109515	109676	109973	110314	110638	110804	110962	111105	111355	111609	111811	112108	112353	112723	113017	113401	113773	114109	114466	114951	115595	116342	116984	117686	118445	119460	120645	121825	122924	123599	124138	124838	126145	127639	129081	130411	131559	132923	133904	134994	135871	136912	138160	138603	139879	141115	142979	144807	146855	148976	150480	151730	152931	154319	155863	157402	158456	159142	159598	159757	159659	159679	159664	160068	160044	160092	159592	158364	157983	157344	157402	156476	155665	155031	154443	153997	153625	152991	152469	151420	150935	150465	149189	147488	145543	144706	143971	143337	142827	142388	142082	141854	141680	141617	141503	141292	140995	140682	140226	139599	138800	138137	137542	136870	136390	136033	135963	135815	135718	135477	135153	134669	134393	134203	134102	133988	133937	133941	133961	133970	133879	133869	133896	134042	134137	134157	134233	134256	134352	134370	134480	134579	134595	134685	134816	135136	133990	132755	129490	129383	128613	129429	129057	128611	128830	127955	128050	128017	129432	132448	135267	136999	137353	137355	137834	138204	138896	139062	138746	138320	137964	137880	138179	138709	139206	139509	139984	140372	140825	140950	141337	141764	142349	142706	143183	143413	143806	144014	144355	145043	145619	146354	146402	146377	146417	146591	147303	147904	148552	148804	149295	149938	150782	151533	152056	152571	153003	154026	154964	155913	156796	157919	159006	159716	160020	160308	160801	161281
"Cleveland County"	2667	"NC"	"Shelby"	"37"	"045"	593	65109	65266	65480	65732	66011	66287	66494	66781	67124	67524	67850	68166	68450	68728	68983	69290	69564	69820	70054	70320	70577	70574	70504	70361	70309	70424	70705	70749	71115	71408	72223	72559	72906	73105	73344	73482	73492	73420	73434	73596	73843	74035	74150	74271	74447	74758	75106	75536	75896	76269	76590	77041	77383	77740	78014	78423	78821	79319	79563	79814	79867	80073	80219	80418	80703	80984	81283	81452	81594	81681	81781	81889	82048	82319	82596	82951	83081	83198	83199	83401	83581	83782	83908	84106	84341	84501	84615	84682	84900	85144	85421	85651	85862	86125	86402	86692	86957	87179	87391	87585	87849	88238	88650	89092	89455	89958	90461	90982	91419	91913	92421	92942	93430	93962	94500	94982	95436	95965	96477	96995	97439	97911	98342	98712	99127	99607	100104	100572	101052	101609	102073	102420	102724	103139	103357	103399	103170	103081	102728	102469	101870	101590	101335	101340	101196	100833	100672	100481	100431	100236	100035	99860	99567	99363	99103	98897	98596	98211	97623	97008	96335	95776	95123	94633	94106	93780	93519	93421	93400	93255	93086	92845	92681	92607	92475	92231	91806	91283	90853	90422	90040	89692	89458	89307	89104	88929	88565	88354	88026	87904	87746	87661	87664	87593	87565	87494	87516	87548	87560	87636	87685	87801	87808	87897	87950	88005	87954	87912	87914	87916	87933	87950	88088	88257	88533	88809	89154	89419	89678	89919	90128	90351	90465	90665	90858	91196	91563	91907	92223	92457	92712	92946	93147	93364	93543	93697	93831	94111	94557	95027	95434	95788	96102	96141	96113	96132	96381	96610	96848	97160	97640	98096	98564	98857	99052	99154	99350	99697	100067	100535	100992	100394	99919	99478	99812	100102	100564	101208	101170	101172	101671	102601	103612	104342	105032	105407	105627	106248	106789	107627	108651	108968	108912	108127	108090
"Nash County"	256	"NC"	"Rocky Mount"	"37"	"127"	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113610	113525	113864	114297	114946	114597	114400	114207	114929	115099	114059	112556	111866	112480	113348	114001	114537	115227	115748	116191	116652	117257	118021	118710	119187	119639	120062	120397	120698	120838	121057	121155	121360	121958	122490	122985	123076	123169	123198	123005	122807	122963	123415	123973	124190	124300	125047	125790	126316	126123	125894	125811	125512	125239	124898	124625	124240	124020	123755	123440	122830	122178	121483	120784	119973	119254	118593	118144	117609	117058	116603	116226	115994	115686	115494	115268	114896	114564	114153	113811	113199	112627	112165	111845	111436	111052	110726	110542	112036	113618	115008	114794	114409	114351	114281	114339	114269	114157	114015	113993	113877	113843	113773	113923	114010	114264	114458	114658	114671	114615	114553	114498	114420	114333	114284	114332	114459	114787	115208	115622	115837	116013	116270	116522	116654	116742	116883	117207	117530	116621	115758	114913	115191	115319	115359	115486	115519	115640	115764	116019	116256	116769	117375	118006	118273	118541	118667	118898	118923	119107	119347	119642	119959	120476	121202	121868	122310	122671	122985	123317	122971	122766	122602	123161	123753	124031	123934	123807	124072	124570	124889	125104	125469	126103	126853	127158	127431	127743	128775	129845	130765	131393	131775	132143	132348	132618	132833	133781	134702
"Rockingham County"	3012	"NC"	"Greensboro-High Point"	"37"	"157"	614	0	0	56943	57306	58097	59041	59886	60087	60425	60606	60821	61120	61408	61754	62040	62492	62805	63091	63368	63846	64260	64715	65122	65558	65958	66458	66896	67032	66834	66817	67035	67387	67671	67882	68214	68564	68989	69413	69745	70129	70384	70417	70343	70363	70541	70744	70955	71219	71582	71910	72284	72630	72918	73174	73442	73938	74473	75072	75368	75693	75983	76433	76686	76832	76973	77251	77509	77697	77702	77780	77835	78003	78165	78402	78682	78992	79279	79559	79761	79978	80126	80288	80404	80543	80692	80836	80930	81041	81121	81285	81374	81568	81727	81968	82150	82375	82636	82860	83069	83232	83578	83906	84306	84644	85036	85475	85873	85354	84757	84201	84632	85252	85691	86228	86771	87696	88364	88761	88957	89448	89973	90446	90794	91183	91550	91756	91957	91899	91988	92077	92259	92148	91855	91583	91393	91266	91262	91305	91413	91465	91476	91439	91186	91016	90753	90673	90505	90377	90141	89921	89710	89623	89488	89321	89080	88871	88532	88059	87441	86872	86243	85651	85093	84703	84316	83987	83709	83544	83440	83337	83245	83076	82874	82660	82436	82173	81787	81328	80969	80718	80438	80194	79955	79843	79728	79628	79318	79016	78641	78523	78417	78423	78441	78394	78302	78216	78227	78257	78319	78381	78451	78524	78571	78649	78744	78791	78807	78816	78886	78947	78992	79073	79209	79377	79540	79754	79960	80192	80381	80588	80826	81091	81366	81635	81908	82190	82467	82770	83032	83237	83343	83434	83581	83753	83909	83978	84090	84331	84684	85027	85290	85508	85619	85738	85847	86081	86315	86530	86731	87010	87457	87757	87906	88192	89023	90230	91324	92033	92535	93073	93607	94038	94402	94781	95075	95424	95645	95780	96069	96436	97113	97795	98836	99567	100324	101177	102638	103539	104027	104076	104310	104887	105423	105557	105428
"Burke County"	416	"NC"	"Hickory-Lenoir-Morganton"	"37"	"023"	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99129	99268	99394	99622	99835	100033	100267	100502	100782	101091	101423	102506	103572	104639	105037	105385	105823	106176	106555	106896	107234	107636	108065	108602	109164	109720	110193	110667	111114	111544	111899	112326	112838	113435	114031	114752	115467	116225	116824	117575	118173	118844	119499	120011	120457	120728	121262	121824	122451	122980	123538	124096	124792	125477	126127	126825	127466	128086	128378	127440
"Moore County"	649	"NC"	"Pinehurst-Southern Pines"	"37"	"125"	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174522	174044	173937	173986	172277	170782	168657	169154	169784	171296	171320	171438	170937	171637	172395	173362	174816	176086	177582	178595	179692	180877	182265	183345	184262	185118	186019	186949	187984	188969	189957	190903	192065	193527	194959	196330	197683	198736	199455	199758	200498	201378	202641	203640	204626	205484	205993	206201	206143	206272	207224	207459	207487	207157	207020	206893	206491	204170	203434	202509	202001	199632	196963	195818	194774	193826	192923	191805	191010	190146	189555	188966	188666	188469	188458	188966	189817	190692	191239	191282	190834	190119	189255	188446	187670	186890	186332	185783	185638	185684	185908	185545	185091	184520	184475	184365	184098	183858	183465	183228	183135	183305	183525	183593	183879	184310	184871	185086	185080	184927	184751	184590	184449	184046	183653	183458	183503	183985	184265	184879	185254	185827	186374	187068	187836	188417	188740	188991	189255	189673	189726	189933	189972	190225	190238	190431	190320	190373	190105	190290	190553	190884	191302	191236	191667	192087	192726	192711	192731	192745	193243	193575	193908	194346	194970	195989	197000	198028	198527	198837	199508	200405	201244	201801	202007	202182	202065	203009	204697	206382	207928	208681	209646	210372	211306	211793	212439	213077	213848	214569	215597	217055	218366	218856	219192	219735	220538	221289	221956	222908
"Caldwell County"	2163	"NC"	"Hickory-Lenoir-Morganton"	"37"	"027"	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71660	73320	74751	77346	79168	80989	82491	83263	82991	81956	81247	80581	80282	79973	79750	79572	79353	78019	76850	75893	75988	76052	76301	76853	77503	77809	77889	78013	78170	78522	78687	79220	79784	80599	81238	81762	82073	82283	82598	83236	83980	84765	85152	85447	85709	85975	86320	86603	86974	87230	87388	87492	87631	87780	87949	88187	88421	88738	89015	89302	89504	89699	89904	90153	90366	90615	90795	91000	91243	91475	91625	91640	91711	91861	92105	92355	92646	92953	93274	93569	93881	94095	94309	94475	94870	95278	95733	96074	96511	97070	97638	98116	98515	99024	99563	100114	100601	101086	101626	102148	102653	103114	103546	104049	104522	105038	105492	105951	106435	106953	107452	107901	108423	108929	109386	109709	110036	110213	110314	110324	110499	110680	110804	110949	111142	111434	111485	111562	111562	112571	113395	114200	114071	113957	113754	113467	113180	113040	112929	112802	112425	111836	111104	110394	109808	109208	108618	108069	107614	107251	106936	106718	106569	106511	106414	106203	105873	105551	105256	104861	104344	103722	103229	102818	102342	101999	101676	101528	101299	101164	100859	100531	100145	100056	100031	100102	100083	99965	99834	99778	99786	99735	99652	99631	99735	99702	99685	99587	99654	99630	99853	100066	100306	100296	100294	100374	100534	100773	101007	101273	101543	101816	102008	102180	102362	102591	102819	103098	103410	103783	104210	104608	105004	105304	105540	105727	105957	106170	106412	106585	106878	107262	107835	108451	109024	109541	109925	110306	110574	110912	111190	111466	111837	112315	112957	113489	114045	114504	114921	115243	115635	116103	116595	117095	117726	118538	119481	120377	121230	121888	122521	123057	123547	124011	124461	124954	125522	126111	126748	127417	128115	128850	129472	130032	130548	131034	131436	131418	131395
"Wilson County"	1495	"NC"	"Wilson"	"37"	"195"	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104004	104678	104230	103797	102907	103024	103404	103853	103982	104390	104812	105344	105823	106204	106693	107071	107776	108464	109312	109947	110655	111194	111620	111892	112095	112297	112486	112710	112945	113106	113152	113260	113441	113697	113980	114205	114406	114492	114579	114521	114464	114221	114066	113775	113499	113151	112947	112851	112687	112390	111953	111524	110977	110406	109742	109087	108287	107518	106896	106397	105970	105557	105334	105169	105026	104922	104730	104522	104285	104039	103684	103177	102578	102051	101561	101103	100768	100509	100420	100376	100573	100550	100496	100118	99906	99654	99535	99546	99553	99512	99452	99431	99390	99308	99344	99411	99527	99502	99548	99582	99690	99816	99917	100008	99990	100069	100171	100365	100625	100818	101034	101229	101450	101693	101867	102161	102362	102612	102854	103113	103313	103463	103653	103877	104121	104339	104521	104704	104900	105150	105337	105564	105780	106077	106513	106982	107451	107413	107345	107267	107522	107842	108228	108691	109108	109487	109863	110309	110813	111222	111541	111825	112130	112471	112880	113453	114061	114682	115311	116052	116658	117169	117554	118003	118496	118993	119514	119967	120440	120798	121291	121763	122316	122731	123138	123550	123883	124062	123963	123908
"Lincoln County"	1875	"NC"	"Charlotte-Concord-Gastonia"	"37"	"109"	693	107761	108142	108522	108948	109347	109740	110137	110659	111250	111808	112170	112479	112876	113564	114280	115048	115700	116405	116969	117471	117925	118555	119199	119992	120482	121191	121527	122319	122749	123362	123841	124429	125137	126198	127110	127891	128098	128764	129634	130529	131014	131405	131893	132628	133117	133477	133938	134529	135296	135973	136647	137311	137822	138306	138722	139387	140283	141269	141764	142302	142676	143327	143779	144145	144674	145191	145855	146101	146333	146381	146555	146690	146926	147505	148131	148849	149283	149869	150473	150827	151427	151886	152562	152812	153140	152748	152046	151177	151131	151552	152089	152725	153330	153993	154334	154275	154245	153888	153985	154281	155520	156899	158016	158848	159490	160106	160513	160841	161594	161916	162663	163341	164266	165164	165879	166924	168241	169154	170027	170551	171134	171761	172087	172654	173468	174548	175567	176111	176522	177101	177909	178370	179324	180049	181049	181526	182092	182313	182808	183573	184690	185679	186422	187304	187763	188216	188218	187939	186890	185835	184988	184588	184257	183908	183557	183036	182348	181507	180350	179046	177763	176679	175767	174915	174210	173606	173146	172767	172511	172348	172132	171727	171165	170791	170500	170084	169418	168476	167685	166886	166210	165734	165270	165179	165061	165215	164960	164620	164089	163817	163600	163399	163343	163300	163221	162917	162684	162626	162789	162923	163139	163334	163528	163735	163898	164113	164107	163999	163875	163938	164285	164655	165096	165459	165910	166349	166897	167497	168034	168339	168634	169013	169668	170229	170841	171452	172205	172943	173656	174429	176967	179345	181352	181422	181606	181748	181423	181726	182509	183942	184770	185832	186789	188070	189084	190252	191595	192694	193891	194918	196160	197796	199089	200365	201665	203594	205479	207250	209193	211220	212698	213054	213298	214121	215971	217780	219079	219902	221000	221765	222175	222757	223360	224473	225817	227971	230284	231526	232384	233182	234428	235848	236549	237191	238068
"Surry County"	737	"NC"	"Mount Airy"	"37"	"171"	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100362	99815	98170	96462	94719	94889	95370	96272	97363	98249	99550	100327	101091	101500	102135	102654	103552	104310	105058	105517	106013	106601	107156	107660	107991	108220	108512	108827	109160	109252	109353	109532	109797	110040	110288	110480	110692	110940	111158	111331	111615	111299	111290	111174	111671	111696	111529	111288	110937	110539	109816	109153	108321	107511	106699	105697	104604	104026	103278	103269	103038	103253	103430	103537	103642	103563	103412	103280	103077	102868	102761	102398	102694	102885	103342	103024	102824	102605	102438	102411	102575	102677	102715	102420	102207	101867	101732	101727	101740	101736	101679	101745	101598	101563	101543	101815	102022	102121	102232	102367	102489	102466	102391	102413	102435	102619	102867	103196	103433	103574	103786	104073	104439	104822	105156	105535	105827	106241	106657	107039	107344	107599	108133	108708	109265	109627	109829	110079	110293	110665	111055	111507	111937	112453	113011	113581	114140	114612	115087	115140	115275	115485	116007	116515	117175	117916	118766	119405	119939	120331	120657	121153	121635	122247	122716	123286	123407	123737	124129	124941	125559	126114	126570	127044	127141	127353	127554	128058	128521	129038	129787	130510	131225	131776	132363	132948	133388	133227	132798	132249
"Wilkes County"	1492	"NC"	"North Wilkesboro"	"37"	"193"	764	68253	67838	67700	68915	70193	70703	71074	70935	71122	71126	71430	71784	72069	72148	72718	73271	74151	74611	75214	75843	76556	77661	78488	79354	79816	80400	81031	81521	81817	82014	82227	82229	81976	80700	79609	78651	78997	79366	80204	81025	82090	82976	83786	84276	84550	84675	85161	85744	86531	87144	87634	88009	88294	88549	88803	89335	89896	90612	91003	91575	91931	92166	92212	92129	92214	92438	92607	92896	93105	93260	93285	93328	93579	94014	94228	94475	94510	94896	95087	95322	95263	95388	95486	95744	95962	96015	96045	96060	96318	96486	96809	97037	97444	97749	98225	98511	99016	99322	99725	99880	100298	100853	101437	102089	102678	103213	103655	104154	104850	105501	106037	106569	107219	108058	109018	109799	110611	111141	111685	112142	112830	113623	114342	114941	115567	116209	116831	117351	117855	118351	118771	119218	119725	120090	120168	120065	120136	120511	120975	121433	121724	121943	121823	121707	121542	121768	121820	121208	120313	119533	119163	118818	118465	119418	120519	120911	120147	119389	119647	119761	118929	117215	115519	114477	114172	113441	112928	111196	110166	109013	109008	108548	108196	107893	107879	108063	108591	109176	109532	109537	109185	108851	107863	107219	106773	106665	106341	105859	105148	104545	104253	104478	104857	104862	104015	103219	102583	102059	100514	99166	98664	99195	99219	99023	98971	99344	99720	99971	99891	100084	100623	101556	102306	102426	101886	101260	100402	100193	99946	100317	100492	101143	101608	102008	102051	102717	103538	104456	105007	105653	106426	106907	106925	107051	107554	108290	108748	109054	109463	109982	110526	110981	111228	111207	111389	111579	111903	112156	112554	112845	113209	113473	113916	114220	114533	114888	115320	115957	116627	117380	118117	118692	119187	120715	122569	124200	124765	125200	125797	126517	127217	127792	128096	128195	128494	128958	129696	130400	130932	131259	131489	131863	132274	132692	132868
"Rutherford County"	3015	"NC"	"Forest City"	"37"	"161"	775	70380	70681	70926	71221	71539	71846	72124	72436	72822	73255	73657	74027	74454	74799	75185	75511	75948	76333	76843	77257	77732	78022	78293	78202	78221	78611	79441	80230	80647	80894	81102	81396	81699	82952	84314	85396	85555	85228	84824	84481	84329	84312	84364	84519	84383	83617	82619	81957	81635	81553	81523	81387	81335	81266	81398	81629	81967	82304	82370	82625	82886	83215	83366	83384	83534	83741	84006	84195	84348	84368	84463	84233	84079	83865	83818	84084	84158	84445	84538	84880	85111	85213	85224	85341	85543	85645	85652	85706	85784	85899	86001	86234	86444	86579	86683	86846	87188	87520	87793	88058	88341	88781	89095	89512	89818	90126	90243	90520	90911	91620	92363	93096	93735	94325	95087	95762	96401	96876	97379	97909	98442	99103	99678	100281	100857	101408	101992	102479	103071	103577	104005	104394	104855	105219	105451	105626	105900	106251	106574	106847	107168	107398	107582	107577	107598	107696	107888	108046	108051	107854	107617	107424	107347	107186	106912	106714	106402	106140	105571	104945	104297	103681	103291	102874	102454	101958	101564	101300	101163	100982	100789	100647	100125	99628	99037	98730	98262	97561	96979	96536	96186	95858	95556	95330	95849	96439	96637	96068	95316	95085	94926	94819	94677	94439	94364	94234	94207	94083	94105	94174	94344	94702	95038	95354	95400	95481	95541	95558	95468	95329	95335	95491	95738	95973	96184	96267	96433	96541	96831	96995	97208	97373	97709	98051	98404	98670	98950	99300	99650	99937	100173	100499	100823	101090	101291	101470	101680	101838	102184	102625	103084	103577	104005	104406	104597	104796	104890	105027	105189	105565	106071	106668	107223	107683	108076	108514	108934	109300	109653	110094	110723	111411	112267	113017	113866	114471	115098	115596	116119	116640	117146	117514	117895	118290	118869	119520	120199	120917	121469	122104	122631	123114	123298	123242	123241
"Carteret County"	2179	"NC"	"Morehead City"	"37"	"031"	788	132058	131218	130995	131075	131762	131951	132646	133996	135115	136256	137559	138789	140198	141482	142487	143413	144163	145177	145905	146652	147794	148750	148323	146563	144357	143462	144409	146917	149237	150211	150692	151343	151993	151513	149582	146133	143250	142467	143903	145890	147160	148195	148995	149746	150412	151079	151707	152555	153105	153546	153707	153986	154234	154566	154818	155567	156458	157751	158545	159260	159737	160239	160614	160730	160910	161119	161358	161489	161575	161957	162531	163151	163545	163784	164114	164571	165217	165992	166785	167839	168837	170079	171130	172238	173303	174117	174639	175256	176534	178009	179475	180832	182037	183263	184561	186193	187556	189176	190208	191602	192870	194920	197253	199122	201358	203856	206934	210526	214144	218605	224252	231598	237316	242392	247442	253976	259520	263679	266633	268555	272008	276382	282462	287447	292148	295336	297024	296585	296703	297622	300119	302375	303162	302658	301092	299644	298548	297905	296470	294631	292575	289068	286772	284356	283542	281026	278036	275183	273129	271946	270578	270043	269321	269610	269601	269611	268915	267661	265865	263856	261858	260116	258483	257065	255689	254941	255384	256270	257012	256624	256005	255152	254128	253353	252541	251701	250324	249133	248307	247825	246952	246422	245854	245464	244775	244393	243737	243038	241901	241583	241506	241703	241777	241523	238779	235829	233436	233167	233073	232776	232641	232976	232894	233437	233594	233344	232827	231616	231622	230959	231019	230409	230523	230489	231235	231953	232915	233222	233410	233146	232856	232463	232036	231654	231716	232493	233573	235094	236517	237886	238438	238517	238358	238195	239092	240176	241878	241313	241228	241321	242998	245165	246347	246887	246143	245254	245794	246313	246994	246782	246005	246179	246604	248370	248739	248894	248976	249849	250164	250323	250991	253249	255419	256926	258359	259415	260538	260685	261517	262802	264168	264545	263885	263541	264357	266733	269869	271585	272842	272506	272666	272291	272300	272598	273009
"Chatham County"	1609	"NC"	"Durham-Chapel Hill"	"37"	"037"	819	0	0	0	0	0	0	0	0	0	0	0	0	171453	170819	170218	170005	169101	168610	167291	167603	167984	168478	168756	169478	170820	172891	174796	176635	177552	178446	178622	179054	180457	182813	185092	186092	186819	187370	187868	188067	188551	189006	189534	189601	190378	190717	191923	192942	193937	194140	194229	195043	196606	198113	199396	200627	202080	203384	203940	204539	205216	206304	207009	207742	208213	208784	209527	210332	210813	210846	210703	210822	211340	212208	213338	214439	215283	215846	216459	217185	217683	217750	217882	218262	219012	219568	220001	220665	221479	222564	223532	224473	225337	225352	225463	225805	226810	227748	228466	229268	230549	232013	233905	235408	236848	238183	238905	239806	240599	242333	244060	245703	247466	249128	251170	252852	254502	255310	256105	257052	258541	260158	261634	263077	264647	266354	268425	270326	272010	272712	273049	273504	274533	275257	275650	275823	276733	277660	278921	279794	280609	280516	280309	280099	280089	279788	279305	278857	278443	278092	277957	277784	277428	276219	275010	273830	273053	271850	270342	268657	267371	266106	265081	264006	262907	261285	259806	258791	258711	258438	258126	257534	257141	256820	256607	256134	255211	253392	251734	250367	249567	248961	248344	247966	247835	247948	247875	247526	246759	245756	244910	244372	244521	244448	244452	244256	244555	244817	245426	245868	246330	246047	245643	245375	245798	246078	246280	246313	246597	246854	247473	248075	248765	252339	256615	257983	256418	254249	255073	255816	256811	257852	259187	260275	261259	265112	268508	272462	273275	274981	276198	277409	277304	275603	274246	273784	274769	278481	282308	287063	288415	290261	291130	292837	294059	296036	296307	296130	295361	295112	295520	296336	298299	300226	301640	302695	303537	304217	304619	304552	304974	304798	305844	306728	308984	309923	310551	310588	311342	312537	313643	314434	314622	314137	313632	312530	312303	312736	314915	316101	317375	318754	322019	326400	329930
"Sampson County"	2012	"NC"	""	"37"	"163"	822	59615	60063	60357	60540	60836	61019	61235	61215	61290	61438	61813	62201	62630	63360	63862	64460	64736	65394	65758	66004	66124	66172	65930	65833	65586	65337	65734	66189	67167	67087	67025	67118	67059	66312	64833	63813	63591	63470	64029	64503	65064	64728	64589	64783	65213	65593	65773	65959	66385	66928	67407	67719	68078	68540	69129	69857	70308	71120	71353	71825	71842	72068	72098	72195	72224	72500	72787	73281	73534	73661	73742	73732	73816	74116	74486	74901	75030	75098	74995	75091	75307	75555	75810	76052	76332	76224	76064	75753	75707	75841	76101	76371	76669	76951	77357	77549	77855	78066	78454	78681	78995	79378	79868	80337	80796	81809	82768	83558	83756	84047	84335	84809	85229	85788	86424	86870	87418	87721	88313	88646	89029	89292	89736	90228	90801	91336	91786	92168	92545	92885	93200	93455	93706	93845	93827	93893	94143	94365	94558	94616	94927	95075	95146	95213	95256	95481	95676	95976	95567	95004	94462	94423	94170	93725	93138	92983	92711	92029	91028	90313	89667	89411	88722	88181	87497	87006	86721	86624	86643	87098	86950	86837	86428	86356	86227	85863	85451	85106	84890	84459	84169	83893	83675	83343	83189	83304	83141	83063	82908	83956	85005	86037	86125	86159	86240	86555	87002	87334	87621	87607	87738	87371	87117	86814	86943	87036	87171	87375	87443	87845	88235	88426	88352	88385	88708	88992	89184	89441	89842	90085	90390	90482	90804	91089	91972	92243	92727	92821	93372	93712	93822	93807	93907	94088	94545	94923	95353	95872	96541	97260	97836	98401	98812	99124	99316	99673	100138	100562	100977	101456	102234	102894	103460	103999	104467	104975	105357	105938	106570	107175	107896	108649	109493	110180	110877	111465	111902	112137	112297	112684	113216	113785	114214	114595	115061	115664	116306	116991	117542	118077	118525	118999	119259	119122	118993
"Franklin County"	2285	"NC"	"Raleigh"	"37"	"069"	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152541	153032	152578	151050	149958	150358	151814	153002	153935	155362	156419	157159	157623	158023	158162	158691	159181	159986	160926	162100	163223	163954	164886	165710	166304	166451	166697	167498	168237	168714	169073	169321	169709	169867	170288	170600	170499	170346	169931	170224	170377	170566	170135	169891	169678	169450	169009	168589	168002	167293	166359	165703	165038	164256	163257	162106	160956	159939	159028	158396	157609	156996	156430	156347	156329	156183	155764	155295	154892	154278	153566	152664	151782	150819	149922	149574	149392	149296	148863	148474	147969	147506	146925	146674	146234	145822	145416	145498	145664	145820	145274	144735	144258	144205	144252	144352	144335	144300	144158	144428	144699	144919	144989	144989	145076	145120	145353	145655	145874	145999	146262	146995	147805	148428	148725	148961	149360	149744	150168	150550	150860	151231	151580	152372	153106	153797	154222	154493	154852	155106	155569	156078	156629	157285	157855	158903	159849	160805	161362	161909	162588	163212	163944	164677	167367	170336	173655	172902	171792	170380	171175	171829	172454	173109	174117	175254	176450	177620	178778	180195	181485	182423	183953	186064	188334	189627	190553	191235	191973	192531	194270	195518	196810	197510	198089	198981	199615	201580	203420
