Date,StockName,StockPrice
7/13/2015,IBM,169.3800049
7/13/2015,AAPL,125.6600037
7/13/2015,NFLX,101.0871429
7/13/2015,ORCL,40.79999924
7/13/2015,MSFT,45.54000092
7/14/2015,IBM,168.6100006
7/14/2015,AAPL,125.6100006
7/14/2015,NFLX,100.3714294
7/14/2015,ORCL,40.77999878
7/14/2015,MSFT,45.61999893
7/15/2015,IBM,168.5299988
7/15/2015,AAPL,126.8199997
7/15/2015,NFLX,98.12999725
7/15/2015,ORCL,40.79000092
7/15/2015,MSFT,45.75999832
7/16/2015,IBM,171
7/16/2015,AAPL,128.5099945
7/16/2015,NFLX,115.8099976
7/16/2015,ORCL,40.95999908
7/16/2015,MSFT,46.65999985
7/17/2015,IBM,172.5099945
7/17/2015,AAPL,129.6199951
7/17/2015,NFLX,114.7699966
7/17/2015,ORCL,40.40000153
7/17/2015,MSFT,46.61999893
7/20/2015,IBM,173.2200012
7/20/2015,AAPL,132.0700073
7/20/2015,NFLX,110.5500031
7/20/2015,ORCL,39.93000031
7/20/2015,MSFT,46.91999817
7/21/2015,IBM,163.0700073
7/21/2015,AAPL,130.75
7/21/2015,NFLX,112.5100021
7/21/2015,ORCL,39.56999969
7/21/2015,MSFT,47.27999878
7/22/2015,IBM,160.3500061
7/22/2015,AAPL,125.2200012
7/22/2015,NFLX,111.5
7/22/2015,ORCL,39.41999817
7/22/2015,MSFT,45.54000092
7/23/2015,IBM,161.7299957
7/23/2015,AAPL,125.1600037
7/23/2015,NFLX,110.0999985
7/23/2015,ORCL,39
7/23/2015,MSFT,46.11000061
7/24/2015,IBM,159.75
7/24/2015,AAPL,124.5
7/24/2015,NFLX,109.3399963
7/24/2015,ORCL,39
7/24/2015,MSFT,45.93999863
7/27/2015,IBM,159.0700073
7/27/2015,AAPL,122.7699966
7/27/2015,NFLX,106.4300003
7/27/2015,ORCL,38.50999832
7/27/2015,MSFT,45.34999847
7/28/2015,IBM,160.0500031
7/28/2015,AAPL,123.3799973
7/28/2015,NFLX,106.9000015
7/28/2015,ORCL,39.27999878
7/28/2015,MSFT,45.34000015
7/29/2015,IBM,161.0899963
7/29/2015,AAPL,122.9899979
7/29/2015,NFLX,107.0800018
7/29/2015,ORCL,39.79000092
7/29/2015,MSFT,46.29000092
7/30/2015,IBM,160.9600067
7/30/2015,AAPL,122.3700027
7/30/2015,NFLX,111.5599976
7/30/2015,ORCL,39.65000153
7/30/2015,MSFT,46.88000107
7/31/2015,IBM,161.9900055
7/31/2015,AAPL,121.3000031
7/31/2015,NFLX,114.3099976
7/31/2015,ORCL,39.93999863
7/31/2015,MSFT,46.70000076
8/3/2015,IBM,158.7100067
8/3/2015,AAPL,118.4400024
8/3/2015,NFLX,112.5599976
8/3/2015,ORCL,39.70999908
8/3/2015,MSFT,46.81000137
8/4/2015,IBM,157.6000061
8/4/2015,AAPL,114.6399994
8/4/2015,NFLX,121.1500015
8/4/2015,ORCL,39.65999985
8/4/2015,MSFT,47.54000092
8/5/2015,IBM,157.8999939
8/5/2015,AAPL,115.4000015
8/5/2015,NFLX,123.7099991
8/5/2015,ORCL,39.63999939
8/5/2015,MSFT,47.58000183
8/6/2015,IBM,156.3200073
8/6/2015,AAPL,115.1299973
8/6/2015,NFLX,126.4499969
8/6/2015,ORCL,39.31999969
8/6/2015,MSFT,46.61999893
8/7/2015,IBM,155.1199951
8/7/2015,AAPL,115.5199966
8/7/2015,NFLX,123.5199966
8/7/2015,ORCL,39.56000137
8/7/2015,MSFT,46.74000168
8/10/2015,IBM,156.75
8/10/2015,AAPL,119.7200012
8/10/2015,NFLX,123.0299988
8/10/2015,ORCL,39.88999939
8/10/2015,MSFT,47.33000183
8/11/2015,IBM,155.5099945
8/11/2015,AAPL,113.4899979
8/11/2015,NFLX,122.7399979
8/11/2015,ORCL,39.16999817
8/11/2015,MSFT,46.40999985
8/12/2015,IBM,156.1600037
8/12/2015,AAPL,115.2399979
8/12/2015,NFLX,120.5100021
8/12/2015,ORCL,39.27999878
8/12/2015,MSFT,46.74000168
8/13/2015,IBM,155.0700073
8/13/2015,AAPL,115.1500015
8/13/2015,NFLX,123.7300034
8/13/2015,ORCL,39.31000137
8/13/2015,MSFT,46.72999954
8/14/2015,IBM,155.75
8/14/2015,AAPL,115.9599991
8/14/2015,NFLX,123.3899994
8/14/2015,ORCL,39.40999985
8/14/2015,MSFT,47
8/17/2015,IBM,156.3099976
8/17/2015,AAPL,117.1600037
8/17/2015,NFLX,125.3600006
8/17/2015,ORCL,39.72000122
8/17/2015,MSFT,47.31999969
8/18/2015,IBM,156.0099945
8/18/2015,AAPL,116.5
8/18/2015,NFLX,124.0500031
8/18/2015,ORCL,39.83000183
8/18/2015,MSFT,47.27000046
8/19/2015,IBM,153.9400024
8/19/2015,AAPL,115.0100021
8/19/2015,NFLX,122.0599976
8/19/2015,ORCL,39.52999878
8/19/2015,MSFT,46.61000061
8/20/2015,IBM,152.6600037
8/20/2015,AAPL,112.6500015
8/20/2015,NFLX,112.4899979
8/20/2015,ORCL,38.63000107
8/20/2015,MSFT,45.65999985
8/21/2015,IBM,148.8500061
8/21/2015,AAPL,105.7600021
8/21/2015,NFLX,103.9599991
8/21/2015,ORCL,37.54999924
8/21/2015,MSFT,43.06999969
8/24/2015,IBM,143.4700012
8/24/2015,AAPL,103.1200027
8/24/2015,NFLX,96.87999725
8/24/2015,ORCL,36.08000183
8/24/2015,MSFT,41.68000031
8/25/2015,IBM,140.9600067
8/25/2015,AAPL,103.7399979
8/25/2015,NFLX,101.5199966
8/25/2015,ORCL,35.45000076
8/25/2015,MSFT,40.47000122
8/26/2015,IBM,146.6999969
8/26/2015,AAPL,109.6900024
8/26/2015,NFLX,110.1299973
8/26/2015,ORCL,36.90999985
8/26/2015,MSFT,42.70999908
8/27/2015,IBM,148.5399933
8/27/2015,AAPL,112.9199982
8/27/2015,NFLX,117.6600037
8/27/2015,ORCL,36.81999969
8/27/2015,MSFT,43.90000153
8/28/2015,IBM,147.9799957
8/28/2015,AAPL,113.2900009
8/28/2015,NFLX,117.6299973
8/28/2015,ORCL,37.45999908
8/28/2015,MSFT,43.93000031
8/31/2015,IBM,147.8899994
8/31/2015,AAPL,112.7600021
8/31/2015,NFLX,115.0299988
8/31/2015,ORCL,37.09000015
8/31/2015,MSFT,43.52000046
9/1/2015,IBM,142.6799927
9/1/2015,AAPL,107.7200012
9/1/2015,NFLX,105.7900009
9/1/2015,ORCL,36.00999832
9/1/2015,MSFT,41.81999969
9/2/2015,IBM,145.0500031
9/2/2015,AAPL,112.3399963
9/2/2015,NFLX,105.4400024
9/2/2015,ORCL,36.75
9/2/2015,MSFT,43.36000061
9/3/2015,IBM,146.7799988
9/3/2015,AAPL,110.3700027
9/3/2015,NFLX,101.0599976
9/3/2015,ORCL,36.90000153
9/3/2015,MSFT,43.5
9/4/2015,IBM,143.6999969
9/4/2015,AAPL,109.2699966
9/4/2015,NFLX,98.79000092
9/4/2015,ORCL,36.27000046
9/4/2015,MSFT,42.61000061
9/8/2015,IBM,147.2299957
9/8/2015,AAPL,112.3099976
9/8/2015,NFLX,94.94999695
9/8/2015,ORCL,37.68000031
9/8/2015,MSFT,43.88999939
9/9/2015,IBM,145.0500031
9/9/2015,AAPL,110.1500015
9/9/2015,NFLX,99.18000031
9/9/2015,ORCL,37.09000015
9/9/2015,MSFT,43.06999969
9/10/2015,IBM,146.1999969
9/10/2015,AAPL,112.5699997
9/10/2015,NFLX,99.48000336
9/10/2015,ORCL,37.61000061
9/10/2015,MSFT,43.29000092
9/11/2015,IBM,147.3699951
9/11/2015,AAPL,114.2099991
9/11/2015,NFLX,97.51000214
9/11/2015,ORCL,37.91999817
9/11/2015,MSFT,43.47999954
9/14/2015,IBM,145.6499939
9/14/2015,AAPL,115.3099976
9/14/2015,NFLX,95.69000244
9/14/2015,ORCL,37.56000137
9/14/2015,MSFT,43.04000092
9/15/2015,IBM,147.5299988
9/15/2015,AAPL,116.2799988
9/15/2015,NFLX,99.16000366
9/15/2015,ORCL,37.99000168
9/15/2015,MSFT,43.97999954
9/16/2015,IBM,148.4100037
9/16/2015,AAPL,116.4100037
9/16/2015,NFLX,104.0800018
9/16/2015,ORCL,38.27000046
9/16/2015,MSFT,44.29999924
9/17/2015,IBM,148.1399994
9/17/2015,AAPL,113.9199982
9/17/2015,NFLX,104.2099991
9/17/2015,ORCL,36.74000168
9/17/2015,MSFT,44.25
9/18/2015,IBM,144.5099945
9/18/2015,AAPL,113.4499969
9/18/2015,NFLX,102.6200027
9/18/2015,ORCL,36.38000107
9/18/2015,MSFT,43.47999954
9/21/2015,IBM,146.4799957
9/21/2015,AAPL,115.2099991
9/21/2015,NFLX,100.3000031
9/21/2015,ORCL,36.83000183
9/21/2015,MSFT,44.11000061
9/22/2015,IBM,144.4299927
9/22/2015,AAPL,113.4000015
9/22/2015,NFLX,98.47000122
9/22/2015,ORCL,36.18999863
9/22/2015,MSFT,43.90000153
9/23/2015,IBM,143.6600037
9/23/2015,AAPL,114.3199997
9/23/2015,NFLX,98.06999969
9/23/2015,ORCL,35.99000168
9/23/2015,MSFT,43.86999893
9/24/2015,IBM,144.4100037
9/24/2015,AAPL,115
9/24/2015,NFLX,103.7600021
9/24/2015,ORCL,36.06000137
9/24/2015,MSFT,43.90999985
9/25/2015,IBM,145.4199982
9/25/2015,AAPL,114.7099991
9/25/2015,NFLX,102.2399979
9/25/2015,ORCL,36.04999924
9/25/2015,MSFT,43.93999863
9/28/2015,IBM,142.5200043
9/28/2015,AAPL,112.4400024
9/28/2015,NFLX,99.47000122
9/28/2015,ORCL,35.43999863
9/28/2015,MSFT,43.29000092
9/29/2015,IBM,142.4700012
9/29/2015,AAPL,109.0599976
9/29/2015,NFLX,98.34999847
9/29/2015,ORCL,35.50999832
9/29/2015,MSFT,43.43999863
9/30/2015,IBM,144.9700012
9/30/2015,AAPL,110.3000031
9/30/2015,NFLX,103.2600021
9/30/2015,ORCL,36.11999893
9/30/2015,MSFT,44.25999832
10/1/2015,IBM,143.5899963
10/1/2015,AAPL,109.5800018
10/1/2015,NFLX,105.9800034
10/1/2015,ORCL,36.24000168
10/1/2015,MSFT,44.61000061
10/2/2015,IBM,144.5800018
10/2/2015,AAPL,110.3799973
10/2/2015,NFLX,106.1100006
10/2/2015,ORCL,36.88999939
10/2/2015,MSFT,45.56999969
10/5/2015,IBM,149.0399933
10/5/2015,AAPL,110.7799988
10/5/2015,NFLX,111.25
10/5/2015,ORCL,37.59000015
10/5/2015,MSFT,46.63000107
10/6/2015,IBM,148.7799988
10/6/2015,AAPL,111.3099976
10/6/2015,NFLX,108.3300018
10/6/2015,ORCL,37.72999954
10/6/2015,MSFT,46.75
10/7/2015,IBM,150.0899963
10/7/2015,AAPL,110.7799988
10/7/2015,NFLX,108.0999985
10/7/2015,ORCL,37.65999985
10/7/2015,MSFT,46.79999924
10/8/2015,IBM,152.2799988
10/8/2015,AAPL,109.5
10/8/2015,NFLX,114.9300003
10/8/2015,ORCL,37.88999939
10/8/2015,MSFT,47.45000076
10/9/2015,IBM,152.3899994
10/9/2015,AAPL,112.1200027
10/9/2015,NFLX,113.3300018
10/9/2015,ORCL,38.09999847
10/9/2015,MSFT,47.11000061
10/12/2015,IBM,151.1399994
10/12/2015,AAPL,111.5999985
10/12/2015,NFLX,113.4499969
10/12/2015,ORCL,38.04000092
10/12/2015,MSFT,47
10/13/2015,IBM,149.6199951
10/13/2015,AAPL,111.7900009
10/13/2015,NFLX,109.7300034
10/13/2015,ORCL,37.81999969
10/13/2015,MSFT,46.88999939
10/14/2015,IBM,150.0099945
10/14/2015,AAPL,110.2099991
10/14/2015,NFLX,110.2300034
10/14/2015,ORCL,37.25999832
10/14/2015,MSFT,46.68000031
10/15/2015,IBM,150.0899963
10/15/2015,AAPL,111.8600006
10/15/2015,NFLX,101.0899963
10/15/2015,ORCL,37.54999924
10/15/2015,MSFT,47.00999832
10/16/2015,IBM,150.3899994
10/16/2015,AAPL,111.0400009
10/16/2015,NFLX,98.98999786
10/16/2015,ORCL,37.36999893
10/16/2015,MSFT,47.50999832
10/19/2015,IBM,149.2200012
10/19/2015,AAPL,111.7300034
10/19/2015,NFLX,101.6900024
10/19/2015,ORCL,36.86999893
10/19/2015,MSFT,47.61999893
10/20/2015,IBM,140.6399994
10/20/2015,AAPL,113.7699966
10/20/2015,NFLX,98.98999786
10/20/2015,ORCL,36.86000061
10/20/2015,MSFT,47.77000046
10/21/2015,IBM,140.9199982
10/21/2015,AAPL,113.7600021
10/21/2015,NFLX,97.95999908
10/21/2015,ORCL,36.61999893
10/21/2015,MSFT,47.20000076
10/22/2015,IBM,144.0899963
10/22/2015,AAPL,115.5
10/22/2015,NFLX,97.31999969
10/22/2015,ORCL,37.79000092
10/22/2015,MSFT,48.02999878
10/23/2015,IBM,144.6799927
10/23/2015,AAPL,119.0800018
10/23/2015,NFLX,100.0400009
10/23/2015,ORCL,38.06999969
10/23/2015,MSFT,52.86999893
10/26/2015,IBM,143.6600037
10/26/2015,AAPL,115.2799988
10/26/2015,NFLX,103.0400009
10/26/2015,ORCL,38.36999893
10/26/2015,MSFT,54.25
10/27/2015,IBM,137.8600006
10/27/2015,AAPL,114.5500031
10/27/2015,NFLX,103.0699997
10/27/2015,ORCL,38.34000015
10/27/2015,MSFT,53.68999863
10/28/2015,IBM,140.8300018
10/28/2015,AAPL,119.2699966
10/28/2015,NFLX,105.8000031
10/28/2015,ORCL,38.88000107
10/28/2015,MSFT,53.97999954
10/29/2015,IBM,140.5500031
10/29/2015,AAPL,120.5299988
10/29/2015,NFLX,105.1200027
10/29/2015,ORCL,38.86000061
10/29/2015,MSFT,53.36000061
10/30/2015,IBM,140.0800018
10/30/2015,AAPL,119.5
10/30/2015,NFLX,108.3799973
10/30/2015,ORCL,38.84000015
10/30/2015,MSFT,52.63999939
11/2/2015,IBM,140.3699951
11/2/2015,AAPL,121.1800003
11/2/2015,NFLX,107.6399994
11/2/2015,ORCL,39.75
11/2/2015,MSFT,53.24000168
11/3/2015,IBM,141.8800049
11/3/2015,AAPL,122.5699997
11/3/2015,NFLX,109.7399979
11/3/2015,ORCL,40.20000076
11/3/2015,MSFT,54.15000153
11/4/2015,IBM,141.6300049
11/4/2015,AAPL,122
11/4/2015,NFLX,114.0500031
11/4/2015,ORCL,40.47999954
11/4/2015,MSFT,54.40000153
11/5/2015,IBM,139.8899994
11/5/2015,AAPL,120.9199982
11/5/2015,NFLX,113.5
11/5/2015,ORCL,40.34999847
11/5/2015,MSFT,54.38000107
11/6/2015,IBM,138.25
11/6/2015,AAPL,121.0599976
11/6/2015,NFLX,114.0599976
11/6/2015,ORCL,40.61999893
11/6/2015,MSFT,54.91999817
11/9/2015,IBM,135.3099976
11/9/2015,AAPL,120.5699997
11/9/2015,NFLX,109.8600006
11/9/2015,ORCL,40.09999847
11/9/2015,MSFT,54.15999985
11/10/2015,IBM,135.4700012
11/10/2015,AAPL,116.7699966
11/10/2015,NFLX,112.6999969
11/10/2015,ORCL,39.91999817
11/10/2015,MSFT,53.50999832
11/11/2015,IBM,135.0200043
11/11/2015,AAPL,116.1100006
11/11/2015,NFLX,112.8600006
11/11/2015,ORCL,39.04000092
11/11/2015,MSFT,53.65000153
11/12/2015,IBM,133.0399933
11/12/2015,AAPL,115.7200012
11/12/2015,NFLX,108.9199982
11/12/2015,ORCL,38.63000107
11/12/2015,MSFT,53.31999969
11/13/2015,IBM,131.75
11/13/2015,AAPL,112.3399963
11/13/2015,NFLX,103.6500015
11/13/2015,ORCL,37.29999924
11/13/2015,MSFT,52.84000015
11/16/2015,IBM,133.7100067
11/16/2015,AAPL,114.1800003
11/16/2015,NFLX,111.3499985
11/16/2015,ORCL,38.11999893
11/16/2015,MSFT,53.77000046
11/17/2015,IBM,133.8200073
11/17/2015,AAPL,113.6900024
11/17/2015,NFLX,117.0999985
11/17/2015,ORCL,38.13000107
11/17/2015,MSFT,52.97000122
11/18/2015,IBM,135.8200073
11/18/2015,AAPL,117.2900009
11/18/2015,NFLX,120.6299973
11/18/2015,ORCL,38.70000076
11/18/2015,MSFT,53.84999847
11/19/2015,IBM,136.7400055
11/19/2015,AAPL,118.7799988
11/19/2015,NFLX,120.2200012
11/19/2015,ORCL,39.02000046
11/19/2015,MSFT,53.93999863
11/20/2015,IBM,138.5
11/20/2015,AAPL,119.3000031
11/20/2015,NFLX,123.8399963
11/20/2015,ORCL,39.34000015
11/20/2015,MSFT,54.18999863
11/23/2015,IBM,138.4600067
11/23/2015,AAPL,117.75
11/23/2015,NFLX,125.0299988
11/23/2015,ORCL,39.13999939
11/23/2015,MSFT,54.18999863
11/24/2015,IBM,138.6000061
11/24/2015,AAPL,118.8799973
11/24/2015,NFLX,123.3099976
11/24/2015,ORCL,39.45999908
11/24/2015,MSFT,54.25
11/25/2015,IBM,138
11/25/2015,AAPL,118.0299988
11/25/2015,NFLX,124.1600037
11/25/2015,ORCL,39.25999832
11/25/2015,MSFT,53.68999863
11/27/2015,IBM,138.4600067
11/27/2015,AAPL,117.8099976
11/27/2015,NFLX,125.4400024
11/27/2015,ORCL,39.18000031
11/27/2015,MSFT,53.93000031
11/30/2015,IBM,139.4199982
11/30/2015,AAPL,118.3000031
11/30/2015,NFLX,123.3300018
11/30/2015,ORCL,38.97000122
11/30/2015,MSFT,54.34999847
12/1/2015,IBM,141.2799988
12/1/2015,AAPL,117.3399963
12/1/2015,NFLX,125.3700027
12/1/2015,ORCL,39.22999954
12/1/2015,MSFT,55.22000122
12/2/2015,IBM,139.6999969
12/2/2015,AAPL,116.2799988
12/2/2015,NFLX,128.9299927
12/2/2015,ORCL,38.70000076
12/2/2015,MSFT,55.20999908
12/3/2015,IBM,138.9199982
12/3/2015,AAPL,115.1999969
12/3/2015,NFLX,126.8099976
12/3/2015,ORCL,37.81000137
12/3/2015,MSFT,54.20000076
12/4/2015,IBM,140.4299927
12/4/2015,AAPL,119.0299988
12/4/2015,NFLX,130.9299927
12/4/2015,ORCL,39.15999985
12/4/2015,MSFT,55.90999985
12/7/2015,IBM,139.5500031
12/7/2015,AAPL,118.2799988
12/7/2015,NFLX,125.3600006
12/7/2015,ORCL,38.81999969
12/7/2015,MSFT,55.81000137
12/8/2015,IBM,138.0500031
12/8/2015,AAPL,118.2300034
12/8/2015,NFLX,126.9800034
12/8/2015,ORCL,38.72999954
12/8/2015,MSFT,55.79000092
12/9/2015,IBM,136.6100006
12/9/2015,AAPL,115.6200027
12/9/2015,NFLX,124.1999969
12/9/2015,ORCL,38.58000183
12/9/2015,MSFT,54.97999954
12/10/2015,IBM,136.7799988
12/10/2015,AAPL,116.1699982
12/10/2015,NFLX,122.9100037
12/10/2015,ORCL,38.18999863
12/10/2015,MSFT,55.27000046
12/11/2015,IBM,134.5700073
12/11/2015,AAPL,113.1800003
12/11/2015,NFLX,118.9100037
12/11/2015,ORCL,37.20999908
12/11/2015,MSFT,54.06000137
12/14/2015,IBM,135.9299927
12/14/2015,AAPL,112.4800034
12/14/2015,NFLX,120.6699982
12/14/2015,ORCL,37.65000153
12/14/2015,MSFT,55.13999939
12/15/2015,IBM,137.7899933
12/15/2015,AAPL,110.4899979
12/15/2015,NFLX,118.5999985
12/15/2015,ORCL,38.20999908
12/15/2015,MSFT,55.20000076
12/16/2015,IBM,139.2899933
12/16/2015,AAPL,111.3399963
12/16/2015,NFLX,122.6399994
12/16/2015,ORCL,38.90999985
12/16/2015,MSFT,56.13000107
12/17/2015,IBM,136.75
12/17/2015,AAPL,108.9800034
12/17/2015,NFLX,122.5100021
12/17/2015,ORCL,36.93000031
12/17/2015,MSFT,55.70000076
12/18/2015,IBM,134.8999939
12/18/2015,AAPL,106.0299988
12/18/2015,NFLX,118.0199966
12/18/2015,ORCL,36.34999847
12/18/2015,MSFT,54.13000107
12/21/2015,IBM,135.5
12/21/2015,AAPL,107.3300018
12/21/2015,NFLX,116.6299973
12/21/2015,ORCL,36.41999817
12/21/2015,MSFT,54.83000183
12/22/2015,IBM,137.9299927
12/22/2015,AAPL,107.2300034
12/22/2015,NFLX,116.2399979
12/22/2015,ORCL,36.59000015
12/22/2015,MSFT,55.34999847
12/23/2015,IBM,138.5399933
12/23/2015,AAPL,108.6100006
12/23/2015,NFLX,118.1600037
12/23/2015,ORCL,36.93000031
12/23/2015,MSFT,55.81999969
12/24/2015,IBM,138.25
12/24/2015,AAPL,108.0299988
12/24/2015,NFLX,117.3300018
12/24/2015,ORCL,37.00999832
12/24/2015,MSFT,55.66999817
12/28/2015,IBM,137.6100006
12/28/2015,AAPL,106.8199997
12/28/2015,NFLX,117.1100006
12/28/2015,ORCL,36.79000092
12/28/2015,MSFT,55.95000076
12/29/2015,IBM,139.7799988
12/29/2015,AAPL,108.7399979
12/29/2015,NFLX,119.1200027
12/29/2015,ORCL,37.04000092
12/29/2015,MSFT,56.54999924
12/30/2015,IBM,139.3399963
12/30/2015,AAPL,107.3199997
12/30/2015,NFLX,116.7099991
12/30/2015,ORCL,36.91999817
12/30/2015,MSFT,56.31000137
12/31/2015,IBM,137.6199951
12/31/2015,AAPL,105.2600021
12/31/2015,NFLX,114.3799973
12/31/2015,ORCL,36.52999878
12/31/2015,MSFT,55.47999954
1/4/2016,IBM,135.9499969
1/4/2016,AAPL,105.3499985
1/4/2016,NFLX,109.9599991
1/4/2016,ORCL,35.75
1/4/2016,MSFT,54.79999924
1/5/2016,IBM,135.8500061
1/5/2016,AAPL,102.7099991
1/5/2016,NFLX,107.6600037
1/5/2016,ORCL,35.63999939
1/5/2016,MSFT,55.04999924
1/6/2016,IBM,135.1699982
1/6/2016,AAPL,100.6999969
1/6/2016,NFLX,117.6800003
1/6/2016,ORCL,35.81999969
1/6/2016,MSFT,54.04999924
1/7/2016,IBM,132.8600006
1/7/2016,AAPL,96.44999695
1/7/2016,NFLX,114.5599976
1/7/2016,ORCL,35.04000092
1/7/2016,MSFT,52.16999817
1/8/2016,IBM,131.6300049
1/8/2016,AAPL,96.95999908
1/8/2016,NFLX,111.3899994
1/8/2016,ORCL,34.65000153
1/8/2016,MSFT,52.33000183
1/11/2016,IBM,133.2299957
1/11/2016,AAPL,98.52999878
1/11/2016,NFLX,114.9700012
1/11/2016,ORCL,34.93999863
1/11/2016,MSFT,52.29999924
1/12/2016,IBM,132.8999939
1/12/2016,AAPL,99.95999908
1/12/2016,NFLX,116.5800018
1/12/2016,ORCL,35.36999893
1/12/2016,MSFT,52.77999878
1/13/2016,IBM,131.1699982
1/13/2016,AAPL,97.38999939
1/13/2016,NFLX,106.5599976
1/13/2016,ORCL,34.08000183
1/13/2016,MSFT,51.63999939
1/14/2016,IBM,132.9100037
1/14/2016,AAPL,99.51999664
1/14/2016,NFLX,107.0599976
1/14/2016,ORCL,34.79000092
1/14/2016,MSFT,53.11000061
1/15/2016,IBM,130.0299988
1/15/2016,AAPL,97.12999725
1/15/2016,NFLX,104.0400009
1/15/2016,ORCL,34.11999893
1/15/2016,MSFT,50.99000168
1/19/2016,IBM,128.1100006
1/19/2016,AAPL,96.66000366
1/19/2016,NFLX,107.8899994
1/19/2016,ORCL,34.54999924
1/19/2016,MSFT,50.56000137
1/20/2016,IBM,121.8600006
1/20/2016,AAPL,96.79000092
1/20/2016,NFLX,107.7399979
1/20/2016,ORCL,33.93999863
1/20/2016,MSFT,50.79000092
1/21/2016,IBM,122.9100037
1/21/2016,AAPL,96.30000305
1/21/2016,NFLX,102.3499985
1/21/2016,ORCL,34.11999893
1/21/2016,MSFT,50.47999954
1/22/2016,IBM,122.5
1/22/2016,AAPL,101.4199982
1/22/2016,NFLX,100.7200012
1/22/2016,ORCL,34.79999924
1/22/2016,MSFT,52.29000092
1/25/2016,IBM,122.0800018
1/25/2016,AAPL,99.44000244
1/25/2016,NFLX,99.12000275
1/25/2016,ORCL,34.34000015
1/25/2016,MSFT,51.79000092
1/26/2016,IBM,122.5899963
1/26/2016,AAPL,99.98999786
1/26/2016,NFLX,97.83000183
1/26/2016,ORCL,35.22999954
1/26/2016,MSFT,52.16999817
1/27/2016,IBM,120.9599991
1/27/2016,AAPL,93.41999817
1/27/2016,NFLX,91.15000153
1/27/2016,ORCL,34.90999985
1/27/2016,MSFT,51.22000122
1/28/2016,IBM,122.2200012
1/28/2016,AAPL,94.08999634
1/28/2016,NFLX,94.41000366
1/28/2016,ORCL,35.33000183
1/28/2016,MSFT,52.06000137
1/29/2016,IBM,124.7900009
1/29/2016,AAPL,97.33999634
1/29/2016,NFLX,91.83999634
1/29/2016,ORCL,36.31000137
1/29/2016,MSFT,55.09000015
2/1/2016,IBM,124.8300018
2/1/2016,AAPL,96.43000031
2/1/2016,NFLX,94.08999634
2/1/2016,ORCL,36.31999969
2/1/2016,MSFT,54.70999908
2/2/2016,IBM,122.9400024
2/2/2016,AAPL,94.48000336
2/2/2016,NFLX,91.48999786
2/2/2016,ORCL,35.34999847
2/2/2016,MSFT,53
2/3/2016,IBM,124.7200012
2/3/2016,AAPL,96.34999847
2/3/2016,NFLX,90.73999786
2/3/2016,ORCL,35.68999863
2/3/2016,MSFT,52.15999985
2/4/2016,IBM,127.6500015
2/4/2016,AAPL,96.59999847
2/4/2016,NFLX,89.70999908
2/4/2016,ORCL,36.45000076
2/4/2016,MSFT,52
2/5/2016,IBM,128.5700073
2/5/2016,AAPL,94.01999664
2/5/2016,NFLX,82.79000092
2/5/2016,ORCL,35.70000076
2/5/2016,MSFT,50.15999985
2/8/2016,IBM,126.9800034
2/8/2016,AAPL,95.01000214
2/8/2016,NFLX,83.31999969
2/8/2016,ORCL,35.61000061
2/8/2016,MSFT,49.40999985
2/9/2016,IBM,124.0699997
2/9/2016,AAPL,94.98999786
2/9/2016,NFLX,86.12999725
2/9/2016,ORCL,35.08000183
2/9/2016,MSFT,49.27999878
2/10/2016,IBM,120.1900024
2/10/2016,AAPL,94.26999664
2/10/2016,NFLX,88.44999695
2/10/2016,ORCL,35.20000076
2/10/2016,MSFT,49.70999908
2/11/2016,IBM,117.8499985
2/11/2016,AAPL,93.69999695
2/11/2016,NFLX,86.34999847
2/11/2016,ORCL,34.84000015
2/11/2016,MSFT,49.68999863
2/12/2016,IBM,121.0400009
2/12/2016,AAPL,93.98999786
2/12/2016,NFLX,87.40000153
2/12/2016,ORCL,35.54000092
2/12/2016,MSFT,50.5
2/16/2016,IBM,122.7399979
2/16/2016,AAPL,96.63999939
2/16/2016,NFLX,89.05000305
2/16/2016,ORCL,35.70000076
2/16/2016,MSFT,51.09000015
2/17/2016,IBM,126.0999985
2/17/2016,AAPL,98.12000275
2/17/2016,NFLX,94.76000214
2/17/2016,ORCL,36.63000107
2/17/2016,MSFT,52.41999817
2/18/2016,IBM,132.4499969
2/18/2016,AAPL,96.26000214
2/18/2016,NFLX,90.48999786
2/18/2016,ORCL,36.63000107
2/18/2016,MSFT,52.18999863
2/19/2016,IBM,133.0800018
2/19/2016,AAPL,96.04000092
2/19/2016,NFLX,89.23000336
2/19/2016,ORCL,36.77999878
2/19/2016,MSFT,51.81999969
2/22/2016,IBM,133.7700043
2/22/2016,AAPL,96.87999725
2/22/2016,NFLX,91.93000031
2/22/2016,ORCL,37.11000061
2/22/2016,MSFT,52.65000153
2/23/2016,IBM,132.3999939
2/23/2016,AAPL,94.69000244
2/23/2016,NFLX,89.12000275
2/23/2016,ORCL,36.54999924
2/23/2016,MSFT,51.18000031
2/24/2016,IBM,132.8000031
2/24/2016,AAPL,96.09999847
2/24/2016,NFLX,91.61000061
2/24/2016,ORCL,36.63000107
2/24/2016,MSFT,51.36000061
2/25/2016,IBM,134.5
2/25/2016,AAPL,96.76000214
2/25/2016,NFLX,94.52999878
2/25/2016,ORCL,37.29000092
2/25/2016,MSFT,52.09999847
2/26/2016,IBM,132.0299988
